"road_indx","slope_value","b"
1,0.0353553390593274,1.74364028677534
1,0.0169705735380704,1.74364028677534
1,0.0339411201021577,1.74364028677534
1,0.0014142189571697,1.74364028677534
1,0.018384765521257,1.74364028677534
1,0.014142135623731,1.74364028677534
1,0.0113137246833746,1.74364028677534
1,0.00848528676903518,1.74364028677534
1,0.0197989844784267,1.74364028677534
1,0.0254558333331225,1.74364028677534
1,0.111722879519669,1.74364028677534
1,0.00141420547017818,1.74364028677534
1,0.00424262989752607,1.74364028677534
1,0.0113136977093915,1.74364028677534
1,0.0169705600510788,1.74364028677534
1,0.0593969669222717,1.74364028677534
1,0.00707106781186548,1.74364028677534
1,0.0113137111963831,1.74364028677534
1,0.025455846820114,1.74364028677534
1,0.0452548312985407,1.74364028677534
1,0.00848528676903518,1.74364028677534
1,0.0619999885559082,1.74364028677534
1,0.0420000076293945,1.74364028677534
1,0.0565685424949238,1.74364028677534
1,0.0169705735380704,1.74364028677534
1,0.00424262989752607,1.74364028677534
1,0.0240416413499358,1.74364028677534
1,0.0494974611960668,1.74364028677534
1,0.0410122014010147,1.74364028677534
1,0.0226274089057746,1.74364028677534
1,0.0339411201021577,1.74364028677534
1,0.039597982443845,1.74364028677534
1,0.00282842442734789,1.74364028677534
1,0.0452548312985407,1.74364028677534
1,0.0424264068711928,1.74364028677534
1,0,1.74364028677534
1,0.032526901144988,1.74364028677534
1,0.00424262989752607,1.74364028677534
1,0.0282842712474619,1.74364028677534
1,0.00565684885469577,1.74364028677534
1,0.0353553390593274,1.74364028677534
1,0.0311126956748098,1.74364028677534
1,0.00989949223921336,1.74364028677534
1,0.0268700522902922,1.74364028677534
1,0.0876812246827421,1.74364028677534
1,0.0127279436405443,1.74364028677534
1,0.0014142189571697,1.74364028677534
1,0.00424265687150911,1.74364028677534
1,0.0014142189571697,1.74364028677534
1,0.00424262989752607,1.74364028677534
1,0.00707106781186548,1.74364028677534
1,0.00282843791433941,1.74364028677534
1,0.00282843791433941,1.74364028677534
1,0,1.74364028677534
1,0.0452548447855323,1.74364028677534
1,0.0664680347341372,1.74364028677534
1,0.0480832692128801,1.74364028677534
1,0.0282842712474619,1.74364028677534
1,0.032526901144988,1.74364028677534
1,0.0395979959308365,1.74364028677534
1,0.0353553390593274,1.74364028677534
1,0.00141419198318666,1.74364028677534
1,0.00565687582867882,1.74364028677534
1,0.0197990114524098,1.74364028677534
1,0.050911666666245,1.74364028677534
1,0.0381837769736668,1.74364028677534
1,0.0424264068711928,1.74364028677534
1,0.0933381005114209,1.74364028677534
1,0.0859999847412109,1.74364028677534
1,0.0480832557258886,1.74364028677534
1,0.0367695580164971,1.74364028677534
1,0.00424262989752607,1.74364028677534
1,0.046669063742702,1.74364028677534
1,0.0226274493667492,1.74364028677534
1,0.00707106781186548,1.74364028677534
1,0.00282843791433941,1.74364028677534
1,0.0155563545809007,1.74364028677534
1,0.0014142189571697,1.74364028677534
1,0.014142135623731,1.74364028677534
1,0.0127279436405443,1.74364028677534
1,0.0197989575044437,1.74364028677534
1,0.00141424593115275,1.74364028677534
1,0.0155563815548837,1.74364028677534
1,0.00989947875222184,1.74364028677534
1,0.014142162597714,1.74364028677534
1,0.0565685694689068,1.74364028677534
1,0.0707106781186548,1.74364028677534
1,0.0779999923706055,1.74364028677534
1,0.0779999923706055,1.74364028677534
1,0.0692964726484766,1.74364028677534
1,0.0848528272293772,1.74364028677534
1,0.0636396103067893,1.74364028677534
1,0.0410121879140231,1.74364028677534
1,0.0268700522902922,1.74364028677534
1,0.0296984902046316,1.74364028677534
1,0.00848528676903518,1.74364028677534
1,0.0113136977093915,1.74364028677534
1,0.00707106781186548,1.74364028677534
1,0.0551543235377541,1.74364028677534
1,0.014142135623731,1.74364028677534
1,0.0014142189571697,1.74364028677534
1,0.0410122014010147,1.74364028677534
1,0.0197989979654182,1.74364028677534
1,0.00282843791433941,1.74364028677534
1,0.0749533080161808,1.74364028677534
1,0.0212132034355964,1.74364028677534
1,0.00848528676903518,1.74364028677534
1,0.0480832557258886,1.74364028677534
1,0.00424265687150911,1.74364028677534
1,0.0367695580164971,1.74364028677534
1,0.0113136977093915,1.74364028677534
1,0.0523258991104062,1.74364028677534
1,0.0410121879140231,1.74364028677534
1,0.0268700522902922,1.74364028677534
1,0.0593969669222717,1.74364028677534
1,0.032526928118971,1.74364028677534
1,0.0169705735380704,1.74364028677534
1,0.0296984902046316,1.74364028677534
1,0.00848527328204366,1.74364028677534
1,0.0183847790082485,1.74364028677534
1,0.0212132034355964,1.74364028677534
1,0.014142135623731,1.74364028677534
1,0.00565684885469577,1.74364028677534
1,0.00424262989752607,1.74364028677534
1,0.00848527328204366,1.74364028677534
1,0.00141420547017818,1.74364028677534
1,0.0240416413499358,1.74364028677534
1,0.0169705600510788,1.74364028677534
1,0.00424264338451759,1.74364028677534
1,0.00565684885469577,1.74364028677534
1,0.00707106781186548,1.74364028677534
1,0.00989949223921336,1.74364028677534
1,0.00282842442734789,1.74364028677534
1,0.00989949223921336,1.74364028677534
1,0.00989949223921336,1.74364028677534
1,0.00848528676903518,1.74364028677534
1,0.0014142189571697,1.74364028677534
1,0.00424262989752607,1.74364028677534
1,0.00989950572620488,1.74364028677534
1,0.0268700522902922,1.74364028677534
1,0.0014142189571697,1.74364028677534
1,0.00141420547017818,1.74364028677534
1,0.00424264338451759,1.74364028677534
1,0.0212132034355964,1.74364028677534
1,0.0212132034355964,1.74364028677534
1,0.0127279166665612,1.74364028677534
1,0.00989950572620488,1.74364028677534
1,0.014142135623731,1.74364028677534
1,0.00848528676903518,1.74364028677534
1,0.00565684885469577,1.74364028677534
1,0.0127279166665612,1.74364028677534
1,0.0565685424949238,1.74364028677534
1,0.0636396237937808,1.74364028677534
1,0,1.74364028677534
1,0.00565684885469577,1.74364028677534
1,0.00707106781186548,1.74364028677534
1,0.00848528676903518,1.74364028677534
2,0.02,6.87731698403326
2,0.00599998474121094,6.87731698403326
2,0.0155563276069176,6.87731698403326
2,0.00800003051757812,6.87731698403326
2,0,6.87731698403326
2,0.00400001525878906,6.87731698403326
2,0.00400001525878906,6.87731698403326
2,0.00199996948242187,6.87731698403326
2,0.00200004577636719,6.87731698403326
2,0.01,6.87731698403326
2,0.00599998474121094,6.87731698403326
2,0.00400001525878906,6.87731698403326
2,0.0159999847412109,6.87731698403326
2,0.0140000152587891,6.87731698403326
2,0.00400001525878906,6.87731698403326
2,0,6.87731698403326
2,0.00199996948242187,6.87731698403326
2,0.00800003051757812,6.87731698403326
2,0.01,6.87731698403326
2,0.00599998474121094,6.87731698403326
2,0.00800003051757812,6.87731698403326
2,0.0180000305175781,6.87731698403326
2,0,6.87731698403326
2,0.00199996948242187,6.87731698403326
2,0,6.87731698403326
2,0.00200004577636719,6.87731698403326
2,0,6.87731698403326
2,0.00199996948242187,6.87731698403326
2,0,6.87731698403326
2,0.00199996948242187,6.87731698403326
2,0.00200004577636719,6.87731698403326
2,0.00200004577636719,6.87731698403326
2,0.00599998474121094,6.87731698403326
2,0.00199996948242187,6.87731698403326
2,0,6.87731698403326
2,0,6.87731698403326
2,0.00799995422363281,6.87731698403326
2,0.02,6.87731698403326
2,0.0282842712474619,6.87731698403326
2,0.0410122148880062,6.87731698403326
2,0.0254558333331225,6.87731698403326
2,0.00848525979505213,6.87731698403326
2,0.00200004577636719,6.87731698403326
2,0.00599998474121094,6.87731698403326
2,0.03,6.87731698403326
2,0.0260000610351563,6.87731698403326
2,0.0240415874019697,6.87731698403326
2,0.00800003051757812,6.87731698403326
2,0.00199996948242187,6.87731698403326
2,0.00599998474121094,6.87731698403326
2,0.00599998474121094,6.87731698403326
2,0.00599998474121094,6.87731698403326
2,0.00599998474121094,6.87731698403326
2,0.00200004577636719,6.87731698403326
2,0.0179999542236328,6.87731698403326
2,0.0180000305175781,6.87731698403326
2,0.0340000152587891,6.87731698403326
2,0.0179999542236328,6.87731698403326
2,0.0140000152587891,6.87731698403326
2,0.0120000457763672,6.87731698403326
2,0.00599998474121094,6.87731698403326
2,0.00200004577636719,6.87731698403326
2,0.00200004577636719,6.87731698403326
2,0.0140000152587891,6.87731698403326
2,0.02,6.87731698403326
2,0.0259999847412109,6.87731698403326
2,0.0219999694824219,6.87731698403326
2,0.03,6.87731698403326
2,0.0300000762939453,6.87731698403326
2,0.0239999389648437,6.87731698403326
2,0.0239999389648437,6.87731698403326
2,0.0220001220703125,6.87731698403326
2,0.0159999084472656,6.87731698403326
2,0.00400009155273437,6.87731698403326
2,0.01,6.87731698403326
2,0.01,6.87731698403326
2,0.0139999389648438,6.87731698403326
2,0.0160000610351562,6.87731698403326
2,0.0219999694824219,6.87731698403326
2,0.00599990844726562,6.87731698403326
2,0.01,6.87731698403326
2,0.0079998779296875,6.87731698403326
2,0.0120001220703125,6.87731698403326
2,0.0139999389648438,6.87731698403326
2,0.0119999694824219,6.87731698403326
2,0.0160000610351562,6.87731698403326
2,0.0159999084472656,6.87731698403326
2,0.0220001220703125,6.87731698403326
2,0.01,6.87731698403326
2,0.00199996948242187,6.87731698403326
2,0.0119999694824219,6.87731698403326
2,0.00600006103515625,6.87731698403326
2,0.0139999389648438,6.87731698403326
2,0.00800003051757812,6.87731698403326
2,0.0180000305175781,6.87731698403326
2,0.01,6.87731698403326
2,0.00800003051757812,6.87731698403326
2,0.00400009155273437,6.87731698403326
2,0.00399993896484375,6.87731698403326
2,0.00600006103515625,6.87731698403326
2,0.0219999694824219,6.87731698403326
2,0.0280000305175781,6.87731698403326
2,0.0339999389648437,6.87731698403326
2,0.0319999694824219,6.87731698403326
2,0.0260000610351563,6.87731698403326
2,0.0219999694824219,6.87731698403326
2,0.0360000610351563,6.87731698403326
2,0.0319999694824219,6.87731698403326
2,0.03,6.87731698403326
2,0.0219999694824219,6.87731698403326
2,0.0139999389648438,6.87731698403326
2,0.00800003051757812,6.87731698403326
2,0,6.87731698403326
2,0.00400009155273437,6.87731698403326
2,0.00400009155273437,6.87731698403326
2,0.00800003051757812,6.87731698403326
2,0.0119999694824219,6.87731698403326
2,0.03,6.87731698403326
2,0.0280000305175781,6.87731698403326
2,0.0279998779296875,6.87731698403326
2,0.0240000915527344,6.87731698403326
2,0.0280000305175781,6.87731698403326
2,0.02,6.87731698403326
2,0.0239999389648437,6.87731698403326
2,0.0239999389648437,6.87731698403326
2,0.0220001220703125,6.87731698403326
2,0.0179998779296875,6.87731698403326
2,0.0160000610351562,6.87731698403326
2,0.01,6.87731698403326
2,0.01,6.87731698403326
2,0.01,6.87731698403326
2,0.00800003051757812,6.87731698403326
2,0.00599990844726562,6.87731698403326
2,0.00600006103515625,6.87731698403326
2,0.00399993896484375,6.87731698403326
2,0.0020001220703125,6.87731698403326
2,0.00199996948242187,6.87731698403326
2,0.0119999694824219,6.87731698403326
2,0.00599998474121094,6.87731698403326
2,0.00400001525878906,6.87731698403326
2,0.01,6.87731698403326
2,0.0127279436405443,6.87731698403326
2,0.0139999389648438,6.87731698403326
2,0,6.87731698403326
2,0.0139999389648438,6.87731698403326
2,0.00399993896484375,6.87731698403326
2,0.00400001525878906,6.87731698403326
2,0.00800003051757812,6.87731698403326
2,0.00200004577636719,6.87731698403326
2,0.0119999694824219,6.87731698403326
2,0.0180000305175781,6.87731698403326
2,0.00599998474121094,6.87731698403326
2,0.00400001525878906,6.87731698403326
2,0.00199996948242187,6.87731698403326
2,0.00599998474121094,6.87731698403326
2,0,6.87731698403326
2,0.00200004577636719,6.87731698403326
2,0.00199996948242187,6.87731698403326
2,0,6.87731698403326
2,0.00199996948242187,6.87731698403326
2,0.00400001525878906,6.87731698403326
2,0.00599998474121094,6.87731698403326
2,0.00600006103515625,6.87731698403326
2,0,6.87731698403326
2,0.00399993896484375,6.87731698403326
2,0.00199996948242187,6.87731698403326
2,0.00399993896484375,6.87731698403326
2,0.00400009155273437,6.87731698403326
2,0,6.87731698403326
2,0.00199996948242187,6.87731698403326
2,0.00199996948242187,6.87731698403326
2,0.00199996948242187,6.87731698403326
2,0.00199996948242187,6.87731698403326
2,0,6.87731698403326
2,0,6.87731698403326
2,0,6.87731698403326
2,0.00599990844726562,6.87731698403326
2,0.01,6.87731698403326
2,0.00399993896484375,6.87731698403326
2,0.01,6.87731698403326
2,0.0119999694824219,6.87731698403326
2,0.0119999694824219,6.87731698403326
2,0.00800003051757812,6.87731698403326
2,0.00400009155273437,6.87731698403326
2,0.0020001220703125,6.87731698403326
2,0.00199996948242187,6.87731698403326
2,0.00199996948242187,6.87731698403326
2,0.00400009155273437,6.87731698403326
2,0.00199996948242187,6.87731698403326
2,0,6.87731698403326
2,0.01,6.87731698403326
2,0,6.87731698403326
2,0.00600006103515625,6.87731698403326
2,0.0020001220703125,6.87731698403326
2,0.0020001220703125,6.87731698403326
2,0.00199996948242187,6.87731698403326
2,0.00599990844726562,6.87731698403326
2,0.00600006103515625,6.87731698403326
2,0.00199996948242187,6.87731698403326
2,0.01,6.87731698403326
2,0.0119999694824219,6.87731698403326
2,0.02,6.87731698403326
2,0.0240000152587891,6.87731698403326
2,0.0319999694824219,6.87731698403326
2,0.0140000152587891,6.87731698403326
2,0.0180000305175781,6.87731698403326
2,0.0219999694824219,6.87731698403326
2,0.0219999694824219,6.87731698403326
2,0.0120000457763672,6.87731698403326
2,0,6.87731698403326
2,0.00599998474121094,6.87731698403326
2,0.00399993896484375,6.87731698403326
2,0.00141419198318666,6.87731698403326
2,0,6.87731698403326
2,0.00199996948242187,6.87731698403326
2,0.0180000305175781,6.87731698403326
2,0.00400001525878906,6.87731698403326
2,0.00200004577636719,6.87731698403326
2,0.00199996948242187,6.87731698403326
2,0.0119999694824219,6.87731698403326
2,0.0159999847412109,6.87731698403326
2,0.02,6.87731698403326
2,0.02,6.87731698403326
2,0.02,6.87731698403326
2,0.00599998474121094,6.87731698403326
2,0.00599998474121094,6.87731698403326
2,0,6.87731698403326
2,0.00282843791433941,6.87731698403326
2,0.0140000152587891,6.87731698403326
2,0.0220000457763672,6.87731698403326
2,0.00600006103515625,6.87731698403326
2,0.0139999389648438,6.87731698403326
2,0.00200004577636719,6.87731698403326
2,0.00400001525878906,6.87731698403326
2,0.0139999389648438,6.87731698403326
2,0.00199996948242187,6.87731698403326
2,0.00599998474121094,6.87731698403326
2,0.01,6.87731698403326
2,0.00599998474121094,6.87731698403326
2,0.00400001525878906,6.87731698403326
2,0.0159999847412109,6.87731698403326
2,0.0119999694824219,6.87731698403326
2,0.00800003051757812,6.87731698403326
2,0.00400001525878906,6.87731698403326
2,0.0180000305175781,6.87731698403326
2,0.00800003051757812,6.87731698403326
2,0.0120000457763672,6.87731698403326
2,0.00600006103515625,6.87731698403326
2,0.00200004577636719,6.87731698403326
2,0.0120000457763672,6.87731698403326
2,0.00400001525878906,6.87731698403326
2,0.0159999847412109,6.87731698403326
2,0.00399993896484375,6.87731698403326
2,0.00399993896484375,6.87731698403326
2,0.00600006103515625,6.87731698403326
2,0.00399993896484375,6.87731698403326
2,0.0239999389648437,6.87731698403326
2,0.02,6.87731698403326
2,0.0120001220703125,6.87731698403326
2,0.0079998779296875,6.87731698403326
2,0.0120001220703125,6.87731698403326
2,0.00399993896484375,6.87731698403326
2,0,6.87731698403326
2,0.00199996948242187,6.87731698403326
2,0.00800003051757812,6.87731698403326
2,0.0079998779296875,6.87731698403326
2,0.00800003051757812,6.87731698403326
2,0.00424268384549216,6.87731698403326
2,0,6.87731698403326
2,0.00599990844726562,6.87731698403326
2,0.00599990844726562,6.87731698403326
2,0.00800003051757812,6.87731698403326
2,0.01,6.87731698403326
2,0.0139999389648438,6.87731698403326
2,0.0119999694824219,6.87731698403326
2,0.00800003051757812,6.87731698403326
2,0.0079998779296875,6.87731698403326
2,0,6.87731698403326
2,0.01,6.87731698403326
2,0.0119999694824219,6.87731698403326
2,0.01,6.87731698403326
2,0.00800003051757812,6.87731698403326
2,0.00600006103515625,6.87731698403326
2,0,6.87731698403326
2,0.00399993896484375,6.87731698403326
2,0.00199996948242187,6.87731698403326
2,0.0139999389648438,6.87731698403326
2,0.0119999694824219,6.87731698403326
2,0.00199996948242187,6.87731698403326
2,0.00199996948242187,6.87731698403326
2,0.00199996948242187,6.87731698403326
2,0,6.87731698403326
2,0.00399993896484375,6.87731698403326
2,0.00400009155273437,6.87731698403326
2,0.00399993896484375,6.87731698403326
2,0.00199996948242187,6.87731698403326
2,0.00800003051757812,6.87731698403326
2,0.01,6.87731698403326
2,0.02,6.87731698403326
2,0.0219999694824219,6.87731698403326
2,0.00800003051757812,6.87731698403326
2,0.0139999389648438,6.87731698403326
2,0,6.87731698403326
2,0.00399993896484375,6.87731698403326
2,0.00600006103515625,6.87731698403326
2,0.0020001220703125,6.87731698403326
2,0.0179998779296875,6.87731698403326
2,0.0160000610351562,6.87731698403326
2,0,6.87731698403326
2,0.0339999389648437,6.87731698403326
2,0.0180000305175781,6.87731698403326
2,0.0119999694824219,6.87731698403326
2,0.00399993896484375,6.87731698403326
2,0.00199996948242187,6.87731698403326
2,0.00199996948242187,6.87731698403326
2,0.0280000305175781,6.87731698403326
2,0.0219999694824219,6.87731698403326
2,0.0180000305175781,6.87731698403326
2,0.0139999389648438,6.87731698403326
2,0.0280000305175781,6.87731698403326
2,0.0319999694824219,6.87731698403326
2,0.00800003051757812,6.87731698403326
2,0.0139999389648438,6.87731698403326
2,0.0320001220703125,6.87731698403326
2,0.01,6.87731698403326
2,0.0219999694824219,6.87731698403326
2,0.0438405988543795,6.87731698403326
2,0.0353553390593274,6.87731698403326
2,0.0339999389648437,6.87731698403326
2,0.0509117745621772,6.87731698403326
2,0.0459999084472656,6.87731698403326
2,0.0480832826998717,6.87731698403326
2,0.0139999389648438,6.87731698403326
2,0.0140000915527344,6.87731698403326
2,0.00199996948242187,6.87731698403326
2,0.00199996948242187,6.87731698403326
2,0.0119999694824219,6.87731698403326
2,0.00399993896484375,6.87731698403326
2,0.00400009155273437,6.87731698403326
2,0,6.87731698403326
2,0.00599990844726562,6.87731698403326
2,0.0120001220703125,6.87731698403326
2,0.0159999084472656,6.87731698403326
2,0.03,6.87731698403326
2,0.0280000305175781,6.87731698403326
2,0.0360000610351563,6.87731698403326
2,0.01,6.87731698403326
2,0.0339410391802085,6.87731698403326
2,0.0240000915527344,6.87731698403326
2,0.0155563276069176,6.87731698403326
2,0.00565687582867882,6.87731698403326
2,0.01,6.87731698403326
2,0.00565687582867882,6.87731698403326
2,0.014142135623731,6.87731698403326
2,0.0179998779296875,6.87731698403326
2,0.01,6.87731698403326
2,0.0169706274860365,6.87731698403326
2,0.02,6.87731698403326
2,0.00199996948242187,6.87731698403326
2,0.03,6.87731698403326
2,0.00600006103515625,6.87731698403326
2,0.00199996948242187,6.87731698403326
2,0.0459999084472656,6.87731698403326
2,0.0280000305175781,6.87731698403326
2,0.03,6.87731698403326
2,0.0360000610351563,6.87731698403326
2,0.02,6.87731698403326
2,0.0280000305175781,6.87731698403326
2,0.02,6.87731698403326
2,0.03,6.87731698403326
2,0.0319999694824219,6.87731698403326
2,0.0219999694824219,6.87731698403326
2,0.0280000305175781,6.87731698403326
2,0.0339999389648437,6.87731698403326
2,0.0452548987334984,6.87731698403326
2,0.0180000305175781,6.87731698403326
2,0.0240000915527344,6.87731698403326
2,0.0939999389648438,6.87731698403326
2,0.0639999389648438,6.87731698403326
2,0.0020001220703125,6.87731698403326
2,0.04,6.87731698403326
2,0.0180000305175781,6.87731698403326
2,0.0380000305175781,6.87731698403326
2,0.0119999694824219,6.87731698403326
2,0.0282842712474619,6.87731698403326
2,0.0319999694824219,6.87731698403326
2,0.01,6.87731698403326
2,0.050911666666245,6.87731698403326
2,0.04,6.87731698403326
2,0.05,6.87731698403326
2,0.0180000305175781,6.87731698403326
2,0.00399993896484375,6.87731698403326
2,0.0260000610351563,6.87731698403326
2,0.0279998779296875,6.87731698403326
2,0.0180000305175781,6.87731698403326
2,0,6.87731698403326
2,0.0028284918623055,6.87731698403326
2,0.00400009155273437,6.87731698403326
2,0.00199996948242187,6.87731698403326
2,0,6.87731698403326
2,0.0280000305175781,6.87731698403326
2,0.0466689828207528,6.87731698403326
2,0.00707106781186548,6.87731698403326
2,0.00848525979505213,6.87731698403326
2,0.0139999389648438,6.87731698403326
2,0.02,6.87731698403326
2,0.0160000610351562,6.87731698403326
2,0.0113136437614254,6.87731698403326
2,0.0079998779296875,6.87731698403326
2,0.00599990844726562,6.87731698403326
2,0.00399993896484375,6.87731698403326
2,0.00399993896484375,6.87731698403326
2,0.01,6.87731698403326
2,0.0119999694824219,6.87731698403326
2,0.00600006103515625,6.87731698403326
2,0.0160000610351562,6.87731698403326
2,0.00600006103515625,6.87731698403326
2,0.0140000915527344,6.87731698403326
2,0.0159999084472656,6.87731698403326
2,0.00600006103515625,6.87731698403326
2,0.00600006103515625,6.87731698403326
2,0.0169705195901043,6.87731698403326
2,0.0180000305175781,6.87731698403326
2,0.00800003051757812,6.87731698403326
2,0.00599990844726562,6.87731698403326
2,0.0160000610351562,6.87731698403326
2,0.01,6.87731698403326
2,0,6.87731698403326
2,0.00599990844726562,6.87731698403326
2,0.00199996948242187,6.87731698403326
2,0.00199996948242187,6.87731698403326
2,0.01,6.87731698403326
2,0.00399993896484375,6.87731698403326
2,0.0079998779296875,6.87731698403326
2,0.00199996948242187,6.87731698403326
2,0.00199996948242187,6.87731698403326
2,0.0020001220703125,6.87731698403326
2,0.00400009155273437,6.87731698403326
2,0.00199996948242187,6.87731698403326
2,0.00399993896484375,6.87731698403326
2,0.00199996948242187,6.87731698403326
2,0.00199996948242187,6.87731698403326
2,0.0020001220703125,6.87731698403326
2,0.0020001220703125,6.87731698403326
2,0,6.87731698403326
2,0.00199996948242187,6.87731698403326
2,0.00399993896484375,6.87731698403326
2,0.00400009155273437,6.87731698403326
2,0.00399993896484375,6.87731698403326
2,0.00399993896484375,6.87731698403326
2,0,6.87731698403326
2,0,6.87731698403326
2,0.00399993896484375,6.87731698403326
2,0.00399993896484375,6.87731698403326
2,0.0020001220703125,6.87731698403326
2,0.00199996948242187,6.87731698403326
2,0.01,6.87731698403326
2,0.00800003051757812,6.87731698403326
2,0.00599990844726562,6.87731698403326
2,0.00400009155273437,6.87731698403326
2,0.0139999389648438,6.87731698403326
2,0.00199996948242187,6.87731698403326
2,0.00199996948242187,6.87731698403326
2,0.0180000305175781,6.87731698403326
2,0.00399993896484375,6.87731698403326
2,0.00199996948242187,6.87731698403326
2,0.00199996948242187,6.87731698403326
2,0.00599990844726562,6.87731698403326
2,0.00400009155273437,6.87731698403326
2,0.0180000305175781,6.87731698403326
2,0.00199996948242187,6.87731698403326
2,0.0160000610351562,6.87731698403326
2,0.0219999694824219,6.87731698403326
2,0.0120001220703125,6.87731698403326
2,0.00399993896484375,6.87731698403326
2,0.00565687582867882,6.87731698403326
2,0.0119999694824219,6.87731698403326
2,0.00199996948242187,6.87731698403326
2,0.00599990844726562,6.87731698403326
2,0.00600006103515625,6.87731698403326
2,0.00800003051757812,6.87731698403326
2,0,6.87731698403326
2,0.0140000915527344,6.87731698403326
2,0.02,6.87731698403326
2,0.0113136437614254,6.87731698403326
2,0.00600006103515625,6.87731698403326
2,0.00400009155273437,6.87731698403326
2,0.00600006103515625,6.87731698403326
2,0.00399993896484375,6.87731698403326
2,0,6.87731698403326
2,0.01,6.87731698403326
2,0.00565687582867882,6.87731698403326
2,0.00400009155273437,6.87731698403326
2,0.00400009155273437,6.87731698403326
2,0.00800003051757812,6.87731698403326
2,0.00400009155273437,6.87731698403326
2,0.00399993896484375,6.87731698403326
2,0.01,6.87731698403326
2,0.00400009155273437,6.87731698403326
2,0.0020001220703125,6.87731698403326
2,0,6.87731698403326
2,0.0079998779296875,6.87731698403326
2,0.00800003051757812,6.87731698403326
2,0.00848525979505213,6.87731698403326
2,0.00848525979505213,6.87731698403326
2,0.00989955967417098,6.87731698403326
2,0.00565676793274663,6.87731698403326
2,0.0120001220703125,6.87731698403326
2,0.0219999694824219,6.87731698403326
2,0.00599990844726562,6.87731698403326
2,0.00800003051757812,6.87731698403326
2,0.014142135623731,6.87731698403326
2,0.0197990114524098,6.87731698403326
2,0.0139999389648438,6.87731698403326
2,0.0180000305175781,6.87731698403326
2,0.00800003051757812,6.87731698403326
2,0,6.87731698403326
2,0.01,6.87731698403326
2,0.00400009155273437,6.87731698403326
2,0.00600006103515625,6.87731698403326
2,0.00199996948242187,6.87731698403326
2,0.02,6.87731698403326
2,0.00599990844726562,6.87731698403326
2,0.0319999694824219,6.87731698403326
2,0.0239999389648437,6.87731698403326
2,0.00399993896484375,6.87731698403326
2,0.00141419198318666,6.87731698403326
2,0,6.87731698403326
2,0.01,6.87731698403326
2,0.00800003051757812,6.87731698403326
2,0.00800003051757812,6.87731698403326
2,0.00400009155273437,6.87731698403326
2,0.0179998779296875,6.87731698403326
2,0,6.87731698403326
2,0.01,6.87731698403326
2,0.0160000610351562,6.87731698403326
2,0.0139999389648438,6.87731698403326
2,0.01,6.87731698403326
2,0.00399993896484375,6.87731698403326
2,0.00800003051757812,6.87731698403326
2,0.00400009155273437,6.87731698403326
2,0.00399993896484375,6.87731698403326
2,0,6.87731698403326
2,0.00600006103515625,6.87731698403326
2,0.00399993896484375,6.87731698403326
2,0.00399993896484375,6.87731698403326
2,0,6.87731698403326
2,0.0079998779296875,6.87731698403326
2,0,6.87731698403326
2,0.00199996948242187,6.87731698403326
2,0.0140000915527344,6.87731698403326
